scopus_id,topic_id,topic_words,region,period,country,coverDate
2-s2.0-105010100496,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010092995,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105010092787,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010090769,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010089448,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105010089436,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010089024,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010087472,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010083080,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010081331,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010078757,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105010078111,18,"entrepreneurial, entrepreneurship, entrepreneur, intention, business, ecosystem, digital, innovation, social, student",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010074230,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-105010074084,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105010059361,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010051044,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010050735,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105010049230,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010042898,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105010039413,7,"adhd, autism, disorder, child, diagnosis, spectrum, symptom, diagnostic, feature, individual",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010030062,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010029065,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105010023369,1,"drug, protein, molecular, compound, inf, molecule, structure, property, chemical, binding",North America,post_chatgpt,Unknown,Unknown
2-s2.0-105010016742,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010008220,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105010005152,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009996973,20,"eeg, seizure, signal, eeg signal, brain, feature, epilepsy, classification, accuracy, electroencephalography",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009995767,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009994043,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009983930,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009983228,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009983154,39,"drug, solvent, inf, sup, formulation, pharmaceutical, regression, temperature, inf inf, sup sup",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105009976799,2,"attack, iot, detection, security, cybersecurity, intrusion, threat, cyber, network, id",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105009974314,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009969937,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009969334,44,"optical, design, sensor, sup, modulation, device, fiber, graphene, refractive, refractive index",North America,post_chatgpt,Unknown,Unknown
2-s2.0-105009966576,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009965030,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009964543,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009960574,10,"retinal, eye, image, disease, patient, visual, screening, diagnosis, accuracy, clinical",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105009954441,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105009934623,30,"translation, translator, language, machine translation, arabic, translate, text, english, google translate, literary",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105009900033,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105009899330,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009891460,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009877102,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009831781,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-105009816589,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009775530,10,"retinal, eye, image, disease, patient, visual, screening, diagnosis, accuracy, clinical",North America,post_chatgpt,Unknown,Unknown
2-s2.0-105009752646,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-105009746020,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009741255,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009736190,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105009734601,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105009734038,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009731231,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009723632,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009719523,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009718037,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009716787,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105009715610,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009715291,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105009713019,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009712512,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009703391,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Other / Unclassified,post_chatgpt,Unknown,Unknown
2-s2.0-105009701873,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009701537,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009695345,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-105009693363,27,"ghz, band, channel, design, frequency, gain, bandwidth, wireless, communication, simulation",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105009689363,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-105009632823,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009632498,6,"sport, player, game, football, team, performance, training, match, physical, injury",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009630513,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009629913,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009627969,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009627628,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009627590,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009621648,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009621016,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009617096,12,"image, video, recognition, object, face, network, deep, feature, learning, neural",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009616453,27,"ghz, band, channel, design, frequency, gain, bandwidth, wireless, communication, simulation",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009615476,39,"drug, solvent, inf, sup, formulation, pharmaceutical, regression, temperature, inf inf, sup sup",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105009614366,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009608316,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009604773,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009604435,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009589418,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009553341,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105009553133,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-105009552700,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-105009552614,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-105009552010,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009551688,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009551542,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009549894,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009549216,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009548347,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-105009548022,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-105009547408,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-105009547332,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
