scopus_id,topic_id_finetuned,topic_label_finetuned,governance_score,region,period,cover_date,country
2-s2.0-85200942127,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-12-01,Belgium
2-s2.0-105030984909,135,EU AI Regulation & Regulatory Frameworks,1.0,Asia-Pacific,post_chatgpt,2025-12-01,Australia
2-s2.0-105030950406,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2025-12-01,Unknown
2-s2.0-105030718322,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2025-12-01,Australia
2-s2.0-105030626158,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2025-12-01,Australia
2-s2.0-105030446440,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2025-12-01,Australia
2-s2.0-105030057197,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-12-01,India
2-s2.0-105029761958,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Saudi Arabia
2-s2.0-105029697653,148,Smart City & Urban AI Governance,0.7,Europe,post_chatgpt,2025-12-01,United Kingdom
2-s2.0-105029651725,148,Smart City & Urban AI Governance,0.7,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105029625332,34,Autonomous Weapons & Military AI,0.9,North America,post_chatgpt,2025-12-01,United States
2-s2.0-105029559280,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-12-01,Pakistan
2-s2.0-105028106847,148,Smart City & Urban AI Governance,0.7,Europe,post_chatgpt,2025-12-01,Slovakia
2-s2.0-105027030766,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2025-12-01,Kazakhstan
2-s2.0-105026686620,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105026606681,35,Gender Bias & AI Representation,0.9,Asia-Pacific,post_chatgpt,2025-12-01,Malaysia
2-s2.0-105026259296,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2025-12-01,India
2-s2.0-105026212022,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2025-12-01,South Korea
2-s2.0-105025981309,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-12-01,Italy
2-s2.0-105025971271,2,AI Cybersecurity & IoT Threats,0.9,Latin America,post_chatgpt,2025-12-01,Peru
2-s2.0-105025968939,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2025-12-01,Russia
2-s2.0-105025956792,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2025-12-01,Greece
2-s2.0-105025896630,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2025-12-01,United States
2-s2.0-105025767925,34,Autonomous Weapons & Military AI,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Saudi Arabia
2-s2.0-105025651818,8,"AI, Journalism & Media",0.7,North America,post_chatgpt,2025-12-01,United States
2-s2.0-105025542023,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Algeria
2-s2.0-105024673285,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-12-01,Poland
2-s2.0-105024092807,42,AI Accessibility & Disability Inclusion,0.5,Asia-Pacific,post_chatgpt,2025-12-01,India
2-s2.0-105023551586,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-12-01,South Korea
2-s2.0-105023528036,129,AI in Public Administration & Governance,0.9,Latin America,post_chatgpt,2025-12-01,Mexico
2-s2.0-105022833597,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-12-01,Spain
2-s2.0-105021827197,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105021820908,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Saudi Arabia
2-s2.0-105021812997,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2025-12-01,New Zealand
2-s2.0-105021534409,21,Trust & Trustworthiness in AI,0.8,Africa & Middle East,post_chatgpt,2025-12-01,Saudi Arabia
2-s2.0-105021182126,31,Algorithmic Fairness & Bias,1.0,North America,post_chatgpt,2025-12-01,United States
2-s2.0-105021103614,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Iraq
2-s2.0-105020929150,21,Trust & Trustworthiness in AI,0.8,Europe,post_chatgpt,2025-12-01,Italy
2-s2.0-105020299585,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-12-01,Poland
2-s2.0-105020168520,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,South Africa
2-s2.0-105019775362,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2025-12-01,Czechia
2-s2.0-105019606860,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Saudi Arabia
2-s2.0-105019553679,114,Generative AI & Creative Ethics,0.65,North America,post_chatgpt,2025-12-01,Canada
2-s2.0-105019209919,17,AI Ethics from Islamic/Religious Perspective,0.5,Africa & Middle East,post_chatgpt,2025-12-01,Kuwait
2-s2.0-105019188003,42,AI Accessibility & Disability Inclusion,0.5,North America,post_chatgpt,2025-12-01,United States
2-s2.0-105018863885,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2025-12-01,Italy
2-s2.0-105018808343,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-12-01,India
2-s2.0-105018703302,31,Algorithmic Fairness & Bias,1.0,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105018657005,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-12-01,Pakistan
2-s2.0-105018489006,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105017755942,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Saudi Arabia
2-s2.0-105017742577,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105017462511,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2025-12-01,Lithuania
2-s2.0-105017380868,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Saudi Arabia
2-s2.0-105017239304,31,Algorithmic Fairness & Bias,1.0,Latin America,post_chatgpt,2025-12-01,Brazil
2-s2.0-105016702990,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2025-12-01,Canada
2-s2.0-105016515101,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2025-12-01,United Kingdom
2-s2.0-105015670085,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-12-01,Romania
2-s2.0-105014894694,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-12-01,Australia
2-s2.0-105014813396,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-12-01,India
2-s2.0-105014725587,183,UAV & Drone Governance,0.6,Europe,post_chatgpt,2025-12-01,Lithuania
2-s2.0-105014198309,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-12-01,Ukraine
2-s2.0-105014187970,2,AI Cybersecurity & IoT Threats,0.9,North America,post_chatgpt,2025-12-01,United States
2-s2.0-105014093578,21,Trust & Trustworthiness in AI,0.8,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105013629619,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Saudi Arabia
2-s2.0-105013594886,21,Trust & Trustworthiness in AI,0.8,Europe,post_chatgpt,2025-12-01,France
2-s2.0-105012987015,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2025-12-01,France
2-s2.0-105012857558,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2025-12-01,Denmark
2-s2.0-105012551252,35,Gender Bias & AI Representation,0.9,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105012390640,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105012373407,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2025-12-01,Switzerland
2-s2.0-105012317083,148,Smart City & Urban AI Governance,0.7,Asia-Pacific,post_chatgpt,2025-12-01,Singapore
2-s2.0-105011140809,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-12-01,India
2-s2.0-105011079993,24,"AI, Fake News & Disinformation",0.8,North America,post_chatgpt,2025-12-01,Canada
2-s2.0-105010682321,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105010547374,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Iran
2-s2.0-105010275685,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Saudi Arabia
2-s2.0-105010167804,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Egypt
2-s2.0-105009976799,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Saudi Arabia
2-s2.0-105008924460,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105008505061,42,AI Accessibility & Disability Inclusion,0.5,Europe,post_chatgpt,2025-12-01,United Kingdom
2-s2.0-105008079680,103,"AI Law, Ethics & Human Rights",0.95,Africa & Middle East,post_chatgpt,2025-12-01,South Africa
2-s2.0-105007533188,15,Predictive Policing & Criminal Justice AI,0.8,North America,post_chatgpt,2025-12-01,United States
2-s2.0-105007106674,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2025-12-01,United Kingdom
2-s2.0-105005796097,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-12-01,South Korea
2-s2.0-105005793941,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2025-12-01,Unknown
2-s2.0-105005791382,8,"AI, Journalism & Media",0.7,North America,post_chatgpt,2025-12-01,Canada
2-s2.0-105005784256,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105005117192,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-12-01,India
2-s2.0-105005113706,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105004691303,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Saudi Arabia
2-s2.0-105004469253,21,Trust & Trustworthiness in AI,0.8,Europe,post_chatgpt,2025-12-01,Italy
2-s2.0-105004297157,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105003295663,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2025-12-01,Malaysia
2-s2.0-105003222118,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2025-12-01,China
2-s2.0-105003201281,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Saudi Arabia
2-s2.0-105003111820,2,AI Cybersecurity & IoT Threats,0.9,North America,post_chatgpt,2025-12-01,Canada
2-s2.0-105003105668,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-12-01,Saudi Arabia
2-s2.0-105002632474,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2025-12-01,South Korea
2-s2.0-105002435015,21,Trust & Trustworthiness in AI,0.8,North America,post_chatgpt,2025-12-01,United States
2-s2.0-105001981213,15,Predictive Policing & Criminal Justice AI,0.8,North America,post_chatgpt,2025-12-01,Canada
2-s2.0-105000670915,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2025-12-01,South Korea
2-s2.0-105000189739,15,Predictive Policing & Criminal Justice AI,0.8,Latin America,post_chatgpt,2025-12-01,Chile
2-s2.0-105023292541,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2025-11-28,Spain
2-s2.0-105024190869,135,EU AI Regulation & Regulatory Frameworks,1.0,Europe,post_chatgpt,2025-11-13,Ukraine
2-s2.0-85208267052,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2025-11-10,United Kingdom
2-s2.0-105026625236,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-11-08,India
2-s2.0-105020797854,135,EU AI Regulation & Regulatory Frameworks,1.0,Europe,post_chatgpt,2025-11-04,Slovenia
2-s2.0-105020774480,103,"AI Law, Ethics & Human Rights",0.95,Latin America,post_chatgpt,2025-11-03,Mexico
2-s2.0-85216949257,15,Predictive Policing & Criminal Justice AI,0.8,North America,post_chatgpt,2025-11-01,United States
2-s2.0-85214088448,168,Digital Transformation & AI Adoption,0.55,Asia-Pacific,post_chatgpt,2025-11-01,China
2-s2.0-85203279912,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2025-11-01,China
2-s2.0-105029396616,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2025-11-01,United Kingdom
2-s2.0-105026365412,24,"AI, Fake News & Disinformation",0.8,Europe,post_chatgpt,2025-11-01,Spain
2-s2.0-105025912343,114,Generative AI & Creative Ethics,0.65,Latin America,post_chatgpt,2025-11-01,Brazil
2-s2.0-105025896763,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-11-01,Indonesia
2-s2.0-105024231057,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2025-11-01,Thailand
2-s2.0-105024128933,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-11-01,India
2-s2.0-105023696071,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-11-01,Italy
2-s2.0-105023103216,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2025-11-01,China
2-s2.0-105022929936,17,AI Ethics from Islamic/Religious Perspective,0.5,North America,post_chatgpt,2025-11-01,United States
2-s2.0-105022901651,129,AI in Public Administration & Governance,0.9,Asia-Pacific,post_chatgpt,2025-11-01,Malaysia
2-s2.0-105020818201,21,Trust & Trustworthiness in AI,0.8,Africa & Middle East,post_chatgpt,2025-11-01,Saudi Arabia
2-s2.0-105020797261,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2025-11-01,Saudi Arabia
2-s2.0-105018710863,124,AI Research Landscape (Bibliometrics),0.5,Asia-Pacific,post_chatgpt,2025-11-01,Australia
2-s2.0-105018580620,168,Digital Transformation & AI Adoption,0.55,Asia-Pacific,post_chatgpt,2025-11-01,China
2-s2.0-105018507261,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2025-11-01,United Kingdom
2-s2.0-105017095499,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2025-11-01,Greece
2-s2.0-105016314385,21,Trust & Trustworthiness in AI,0.8,Asia-Pacific,post_chatgpt,2025-11-01,China
2-s2.0-105013023598,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2025-11-01,Spain
2-s2.0-105002181321,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2025-11-01,Sweden
2-s2.0-105020651362,17,AI Ethics from Islamic/Religious Perspective,0.5,Asia-Pacific,post_chatgpt,2025-10-30,Malaysia
2-s2.0-86000452373,129,AI in Public Administration & Governance,0.9,Asia-Pacific,post_chatgpt,2025-10-28,India
2-s2.0-105026252248,129,AI in Public Administration & Governance,0.9,Africa & Middle East,post_chatgpt,2025-10-21,Jordan
2-s2.0-105025798780,8,"AI, Journalism & Media",0.7,Africa & Middle East,post_chatgpt,2025-10-21,Jordan
2-s2.0-105024102328,103,"AI Law, Ethics & Human Rights",0.95,Africa & Middle East,post_chatgpt,2025-10-21,Saudi Arabia
2-s2.0-105021976452,17,AI Ethics from Islamic/Religious Perspective,0.5,Other / Unclassified,post_chatgpt,2025-10-18,Unknown
2-s2.0-105019499853,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2025-10-16,United States
2-s2.0-105019176820,31,Algorithmic Fairness & Bias,1.0,Asia-Pacific,post_chatgpt,2025-10-16,China
2-s2.0-105029814950,17,AI Ethics from Islamic/Religious Perspective,0.5,Asia-Pacific,post_chatgpt,2025-10-10,Indonesia
2-s2.0-105020883177,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-10-10,Spain
2-s2.0-105018619369,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2025-10-09,Spain
2-s2.0-105017969483,114,Generative AI & Creative Ethics,0.65,North America,post_chatgpt,2025-10-07,United States
2-s2.0-105023985365,114,Generative AI & Creative Ethics,0.65,Africa & Middle East,post_chatgpt,2025-10-05,Kuwait
2-s2.0-105024547559,103,"AI Law, Ethics & Human Rights",0.95,Latin America,post_chatgpt,2025-10-02,Mexico
2-s2.0-85217880814,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-10-01,Norway
2-s2.0-85211088535,42,AI Accessibility & Disability Inclusion,0.5,North America,post_chatgpt,2025-10-01,United States
2-s2.0-85208044501,114,Generative AI & Creative Ethics,0.65,North America,post_chatgpt,2025-10-01,United States
2-s2.0-105026760504,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-10-01,Russia
2-s2.0-105024774193,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2025-10-01,United States
2-s2.0-105024773398,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-10-01,Ukraine
2-s2.0-105023129152,17,AI Ethics from Islamic/Religious Perspective,0.5,Asia-Pacific,post_chatgpt,2025-10-01,Indonesia
2-s2.0-105022482238,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2025-10-01,India
2-s2.0-105022428848,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2025-10-01,China
2-s2.0-105021857510,34,Autonomous Weapons & Military AI,0.9,Latin America,post_chatgpt,2025-10-01,Colombia
2-s2.0-105020714056,42,AI Accessibility & Disability Inclusion,0.5,Other / Unclassified,post_chatgpt,2025-10-01,Palestine
2-s2.0-105020412781,124,AI Research Landscape (Bibliometrics),0.5,Other / Unclassified,post_chatgpt,2025-10-01,Kyrgyzstan
2-s2.0-105020405219,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2025-10-01,Poland
2-s2.0-105020075383,148,Smart City & Urban AI Governance,0.7,North America,post_chatgpt,2025-10-01,United States
2-s2.0-105018862890,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2025-10-01,India
2-s2.0-105013087350,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2025-10-01,China
2-s2.0-105010443998,15,Predictive Policing & Criminal Justice AI,0.8,North America,post_chatgpt,2025-10-01,United States
2-s2.0-105009964285,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2025-10-01,Uzbekistan
2-s2.0-105002473092,21,Trust & Trustworthiness in AI,0.8,Europe,post_chatgpt,2025-10-01,Denmark
2-s2.0-105000977345,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-10-01,Germany
2-s2.0-105000489310,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-10-01,United Kingdom
2-s2.0-105000299241,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-10-01,Spain
2-s2.0-105023419204,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2025-09-30,Slovenia
2-s2.0-105018237239,17,AI Ethics from Islamic/Religious Perspective,0.5,Asia-Pacific,post_chatgpt,2025-09-30,Malaysia
2-s2.0-105024673596,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-09-29,Ukraine
2-s2.0-85217572949,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2025-09-27,Indonesia
2-s2.0-105018345101,129,AI in Public Administration & Governance,0.9,Latin America,post_chatgpt,2025-09-24,Brazil
2-s2.0-105016801704,183,UAV & Drone Governance,0.6,Asia-Pacific,post_chatgpt,2025-09-22,Indonesia
2-s2.0-105027324411,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-09-15,France
2-s2.0-105026383002,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-09-12,India
2-s2.0-105025978001,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-09-12,India
2-s2.0-105025971809,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-09-12,India
2-s2.0-105028719843,103,"AI Law, Ethics & Human Rights",0.95,Latin America,post_chatgpt,2025-09-05,Chile
2-s2.0-105017877605,8,"AI, Journalism & Media",0.7,Europe,post_chatgpt,2025-09-03,Spain
2-s2.0-85201533549,42,AI Accessibility & Disability Inclusion,0.5,Asia-Pacific,post_chatgpt,2025-09-01,China
2-s2.0-85196539278,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-09-01,United Kingdom
2-s2.0-85193240498,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2025-09-01,China
2-s2.0-105024213128,135,EU AI Regulation & Regulatory Frameworks,1.0,Europe,post_chatgpt,2025-09-01,Belgium
2-s2.0-105022729003,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2025-09-01,Unknown
2-s2.0-105022272142,8,"AI, Journalism & Media",0.7,Europe,post_chatgpt,2025-09-01,Netherlands
2-s2.0-105018599496,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-09-01,Ukraine
2-s2.0-105017849128,17,AI Ethics from Islamic/Religious Perspective,0.5,North America,post_chatgpt,2025-09-01,United States
2-s2.0-105017457765,8,"AI, Journalism & Media",0.7,Latin America,post_chatgpt,2025-09-01,Brazil
2-s2.0-105017428086,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2025-09-01,Spain
2-s2.0-105017408013,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2025-09-01,Italy
2-s2.0-105017302143,8,"AI, Journalism & Media",0.7,Europe,post_chatgpt,2025-09-01,Croatia
2-s2.0-105017300151,8,"AI, Journalism & Media",0.7,Europe,post_chatgpt,2025-09-01,Spain
2-s2.0-105017248442,8,"AI, Journalism & Media",0.7,Other / Unclassified,post_chatgpt,2025-09-01,Kazakhstan
2-s2.0-105017046872,21,Trust & Trustworthiness in AI,0.8,Europe,post_chatgpt,2025-09-01,Italy
