scopus_id,topic_id_finetuned,topic_label_finetuned,governance_score,region,period,cover_date,country
2-s2.0-85105376640,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Africa & Middle East,pre_chatgpt,2021-05-01,South Africa
2-s2.0-85105345746,-1,,,Europe,pre_chatgpt,2021-05-01,Germany
2-s2.0-85105341034,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Europe,pre_chatgpt,2021-05-01,France
2-s2.0-85105328323,-1,,,Asia-Pacific,pre_chatgpt,2021-05-01,China
2-s2.0-85105325784,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Asia-Pacific,pre_chatgpt,2021-05-01,India
2-s2.0-85105318786,-1,,,Other / Unclassified,pre_chatgpt,2021-05-01,Togo
2-s2.0-85105318783,4,Sentiment & Emotion Analysis,0.3,Asia-Pacific,pre_chatgpt,2021-05-01,Japan
2-s2.0-85105317764,33,Conversational AI & Chatbots,0.3,Asia-Pacific,pre_chatgpt,2021-05-01,India
2-s2.0-85105302917,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-05-01,Australia
2-s2.0-85105277547,107,"Topic0_Sub_107: water, flood, water quality, groundwater, sup, river, qualit",0.1,Asia-Pacific,pre_chatgpt,2021-05-01,India
2-s2.0-85105265049,-1,,,Asia-Pacific,pre_chatgpt,2021-05-01,Australia
2-s2.0-85104540531,-1,,,North America,pre_chatgpt,2021-05-01,United States
2-s2.0-85104448146,-1,,,North America,pre_chatgpt,2021-05-01,United States
2-s2.0-85104341673,10,AI in Ophthalmology,0.1,North America,pre_chatgpt,2021-05-01,United States
2-s2.0-85103551874,124,AI Research Landscape (Bibliometrics),0.5,Europe,pre_chatgpt,2021-05-01,Norway
2-s2.0-85103311005,-1,,,Europe,pre_chatgpt,2021-05-01,Germany
2-s2.0-85103093705,-1,,,Asia-Pacific,pre_chatgpt,2021-05-01,China
2-s2.0-85103072003,-1,,,Europe,pre_chatgpt,2021-05-01,France
2-s2.0-85103013659,-1,,,Europe,pre_chatgpt,2021-05-01,Turkey
2-s2.0-85102938540,107,"Topic0_Sub_107: water, flood, water quality, groundwater, sup, river, qualit",0.1,Europe,pre_chatgpt,2021-05-01,Poland
2-s2.0-85102875955,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,Asia-Pacific,pre_chatgpt,2021-05-01,China
2-s2.0-85102551267,-1,,,North America,pre_chatgpt,2021-05-01,United States
2-s2.0-85102295200,-1,,,Europe,pre_chatgpt,2021-05-01,Switzerland
2-s2.0-85101740560,158,"Topic0_Sub_158: pipe, leak, pipeline, leakage, water, sewer, failure, networ",0.1,Europe,pre_chatgpt,2021-05-01,Norway
2-s2.0-85101697894,-1,,,North America,pre_chatgpt,2021-05-01,United States
2-s2.0-85101654276,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,North America,pre_chatgpt,2021-05-01,United States
2-s2.0-85101325403,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Europe,pre_chatgpt,2021-05-01,Italy
2-s2.0-85101117695,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Europe,pre_chatgpt,2021-05-01,Italy
2-s2.0-85101088331,-1,,,Europe,pre_chatgpt,2021-05-01,United Kingdom
2-s2.0-85100819304,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Other / Unclassified,pre_chatgpt,2021-05-01,Unknown
2-s2.0-85100689516,-1,,,Asia-Pacific,pre_chatgpt,2021-05-01,Malaysia
2-s2.0-85100670283,-1,,,North America,pre_chatgpt,2021-05-01,United States
2-s2.0-85100596736,-1,,,Africa & Middle East,pre_chatgpt,2021-05-01,Tunisia
2-s2.0-85100383848,-1,,,Asia-Pacific,pre_chatgpt,2021-05-01,China
2-s2.0-85100277684,-1,,,Asia-Pacific,pre_chatgpt,2021-05-01,Singapore
2-s2.0-85100209523,-1,,,Europe,pre_chatgpt,2021-05-01,Poland
2-s2.0-85100116426,107,"Topic0_Sub_107: water, flood, water quality, groundwater, sup, river, qualit",0.1,Asia-Pacific,pre_chatgpt,2021-05-01,China
2-s2.0-85100045147,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,pre_chatgpt,2021-05-01,Hong Kong
2-s2.0-85099827341,-1,,,Europe,pre_chatgpt,2021-05-01,United Kingdom
2-s2.0-85099812284,142,"Topic0_Sub_142: problem, optimization, algorithm, optimization problem, solu",0.1,Africa & Middle East,pre_chatgpt,2021-05-01,Iran
2-s2.0-85099776195,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,Europe,pre_chatgpt,2021-05-01,Belgium
2-s2.0-85099483182,-1,,,Europe,pre_chatgpt,2021-05-01,Austria
2-s2.0-85099303473,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,Africa & Middle East,pre_chatgpt,2021-05-01,Saudi Arabia
2-s2.0-85099253892,118,"Topic0_Sub_118: concrete, strength, compressive, compressive strength, cemen",0.1,Europe,pre_chatgpt,2021-05-01,Turkey
2-s2.0-85099021701,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Europe,pre_chatgpt,2021-05-01,Turkey
2-s2.0-85096876841,3,AI in Tourism & Hospitality,0.1,North America,pre_chatgpt,2021-05-01,United States
2-s2.0-85096577013,124,AI Research Landscape (Bibliometrics),0.5,Europe,pre_chatgpt,2021-05-01,United Kingdom
2-s2.0-85096560269,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Europe,pre_chatgpt,2021-05-01,United Kingdom
2-s2.0-85096511543,108,"Topic0_Sub_108: medical, healthcare, health, care, patient, medicine, clinic",0.1,Europe,pre_chatgpt,2021-05-01,Italy
2-s2.0-85096401899,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Europe,pre_chatgpt,2021-05-01,Italy
2-s2.0-85093846239,5,Speech & Language Recognition,0.1,Europe,pre_chatgpt,2021-05-01,United Kingdom
2-s2.0-85092278743,-1,,,North America,pre_chatgpt,2021-05-01,United States
2-s2.0-85092010224,3,AI in Tourism & Hospitality,0.1,North America,pre_chatgpt,2021-05-01,United States
2-s2.0-85091011677,-1,,,Other / Unclassified,pre_chatgpt,2021-05-01,Unknown
2-s2.0-85090722906,115,"Topic0_Sub_115: software, machine learning, learning, machine, feature, algo",0.1,North America,pre_chatgpt,2021-05-01,Canada
2-s2.0-85090067284,-1,,,North America,pre_chatgpt,2021-05-01,United States
2-s2.0-85089741337,-1,,,North America,pre_chatgpt,2021-05-01,United States
2-s2.0-85083341092,30,Machine Translation & Multilingual AI,0.2,North America,pre_chatgpt,2021-05-01,United States
2-s2.0-85081917889,-1,,,North America,pre_chatgpt,2021-05-01,United States
2-s2.0-85077168808,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,Europe,pre_chatgpt,2021-05-01,United Kingdom
2-s2.0-85106901124,-1,,,Latin America,pre_chatgpt,2021-04-30,Colombia
2-s2.0-105012552915,125,"Topic0_Sub_125: project, construction, construction project, cost, building,",0.1,Europe,pre_chatgpt,2021-04-30,Ukraine
2-s2.0-85105953395,119,"Topic0_Sub_119: depression, anxiety, disorder, treatment, symptom, mental, h",0.1,Asia-Pacific,pre_chatgpt,2021-04-29,China
2-s2.0-85105944615,-1,,,Africa & Middle East,pre_chatgpt,2021-04-28,Kuwait
2-s2.0-85105941200,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-04-28,China
2-s2.0-85105119045,-1,,,Europe,pre_chatgpt,2021-04-28,Italy
2-s2.0-85105217080,-1,,,Europe,pre_chatgpt,2021-04-27,Germany
2-s2.0-85105174444,-1,,,Europe,pre_chatgpt,2021-04-27,Germany
2-s2.0-85105142023,-1,,,Europe,pre_chatgpt,2021-04-27,Germany
2-s2.0-85105080226,-1,,,Europe,pre_chatgpt,2021-04-27,United Kingdom
2-s2.0-85105906153,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-04-26,South Korea
2-s2.0-85105905902,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,North America,pre_chatgpt,2021-04-26,United States
2-s2.0-85105904231,1,Drug Discovery & Molecular AI,0.0,North America,pre_chatgpt,2021-04-26,United States
2-s2.0-85103798592,1,Drug Discovery & Molecular AI,0.0,North America,pre_chatgpt,2021-04-26,United States
2-s2.0-85103780511,1,Drug Discovery & Molecular AI,0.0,Asia-Pacific,pre_chatgpt,2021-04-26,Singapore
2-s2.0-85104302184,-1,,,Asia-Pacific,pre_chatgpt,2021-04-23,Australia
2-s2.0-85116722520,-1,,,North America,pre_chatgpt,2021-04-22,United States
2-s2.0-85108308417,119,"Topic0_Sub_119: depression, anxiety, disorder, treatment, symptom, mental, h",0.1,North America,pre_chatgpt,2021-04-22,United States
2-s2.0-85101586970,-1,,,Europe,pre_chatgpt,2021-04-22,Germany
2-s2.0-85101540819,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,Europe,pre_chatgpt,2021-04-22,Switzerland
2-s2.0-85100800098,-1,,,Africa & Middle East,pre_chatgpt,2021-04-20,Morocco
2-s2.0-85089920297,142,"Topic0_Sub_142: problem, optimization, algorithm, optimization problem, solu",0.1,North America,pre_chatgpt,2021-04-16,Canada
2-s2.0-85100472961,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Asia-Pacific,pre_chatgpt,2021-04-12,Taiwan
2-s2.0-85104127192,1,Drug Discovery & Molecular AI,0.0,North America,pre_chatgpt,2021-04-09,United States
2-s2.0-85103686658,-1,,,North America,pre_chatgpt,2021-04-09,United States
2-s2.0-85117852374,16,NLP & Text Classification,0.2,Europe,pre_chatgpt,2021-04-08,Belgium
2-s2.0-85104591108,-1,,,Europe,pre_chatgpt,2021-04-07,Poland
2-s2.0-85105045772,-1,,,Europe,pre_chatgpt,2021-04-02,Italy
2-s2.0-85104816982,137,"Topic0_Sub_137: seismic, earthquake, slope, damage, motion, building, slope ",0.1,Asia-Pacific,pre_chatgpt,2021-04-02,South Korea
2-s2.0-85104629628,120,"Topic0_Sub_120: maintenance, fault, manufacturing, production, industrial, p",0.1,Asia-Pacific,pre_chatgpt,2021-04-02,South Korea
2-s2.0-85104590664,-1,,,Africa & Middle East,pre_chatgpt,2021-04-02,Saudi Arabia
2-s2.0-85126740514,16,NLP & Text Classification,0.2,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85126685218,16,NLP & Text Classification,0.2,Europe,pre_chatgpt,2021-04-01,Austria
2-s2.0-85126460098,103,"AI Law, Ethics & Human Rights",0.95,Europe,pre_chatgpt,2021-04-01,Italy
2-s2.0-85120770639,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,South Korea
2-s2.0-85118697342,109,"Topic0_Sub_109: soil, sup, forest, land, inf, sup sup, vegetation, accuracy,",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,China
2-s2.0-85115934092,-1,,,Europe,pre_chatgpt,2021-04-01,United Kingdom
2-s2.0-85110701073,-1,,,Asia-Pacific,pre_chatgpt,2021-04-01,India
2-s2.0-85109828514,3,AI in Tourism & Hospitality,0.1,Africa & Middle East,pre_chatgpt,2021-04-01,UAE
2-s2.0-85108789639,108,"Topic0_Sub_108: medical, healthcare, health, care, patient, medicine, clinic",0.1,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85106797785,-1,,,North America,pre_chatgpt,2021-04-01,Canada
2-s2.0-85106537227,-1,,,Europe,pre_chatgpt,2021-04-01,Spain
2-s2.0-85106519154,126,"Topic0_Sub_126: landslide, susceptibility, landslide susceptibility, hazard,",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,China
2-s2.0-85106459940,-1,,,Europe,pre_chatgpt,2021-04-01,Finland
2-s2.0-85105233979,126,"Topic0_Sub_126: landslide, susceptibility, landslide susceptibility, hazard,",0.1,Europe,pre_chatgpt,2021-04-01,United Kingdom
2-s2.0-85105206548,-1,,,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85105138749,104,"Topic0_Sub_104: stock, market, financial, return, credit, price, fraud, port",0.1,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85105117425,-1,,,Other / Unclassified,pre_chatgpt,2021-04-01,Unknown
2-s2.0-85105113363,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,North America,pre_chatgpt,2021-04-01,Canada
2-s2.0-85105022787,10,AI in Ophthalmology,0.1,North America,pre_chatgpt,2021-04-01,Canada
2-s2.0-85104630727,107,"Topic0_Sub_107: water, flood, water quality, groundwater, sup, river, qualit",0.1,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85104569429,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,South Korea
2-s2.0-85104529609,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,India
2-s2.0-85104523752,-1,,,Europe,pre_chatgpt,2021-04-01,Spain
2-s2.0-85104500574,16,NLP & Text Classification,0.2,Europe,pre_chatgpt,2021-04-01,Netherlands
2-s2.0-85104448018,-1,,,Europe,pre_chatgpt,2021-04-01,Austria
2-s2.0-85104434012,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,South Korea
2-s2.0-85104366901,103,"AI Law, Ethics & Human Rights",0.95,North America,pre_chatgpt,2021-04-01,Canada
2-s2.0-85104327481,119,"Topic0_Sub_119: depression, anxiety, disorder, treatment, symptom, mental, h",0.1,Europe,pre_chatgpt,2021-04-01,United Kingdom
2-s2.0-85104273139,27,AI in Wireless Communications,0.0,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85104259122,-1,,,Asia-Pacific,pre_chatgpt,2021-04-01,China
2-s2.0-85104239222,10,AI in Ophthalmology,0.1,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85104237044,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Europe,pre_chatgpt,2021-04-01,Germany
2-s2.0-85104151718,136,"Topic0_Sub_136: suicide, suicidal, ideation, suicidal ideation, suicide atte",0.1,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85104137191,-1,,,Europe,pre_chatgpt,2021-04-01,United Kingdom
2-s2.0-85104095587,108,"Topic0_Sub_108: medical, healthcare, health, care, patient, medicine, clinic",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,India
2-s2.0-85104025322,125,"Topic0_Sub_125: project, construction, construction project, cost, building,",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,South Korea
2-s2.0-85104017833,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,Japan
2-s2.0-85103983881,-1,,,Europe,pre_chatgpt,2021-04-01,Hungary
2-s2.0-85103982388,11,AI in Real Estate Valuation,0.2,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85103880693,-1,,,Asia-Pacific,pre_chatgpt,2021-04-01,Taiwan
2-s2.0-85103859990,109,"Topic0_Sub_109: soil, sup, forest, land, inf, sup sup, vegetation, accuracy,",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,China
2-s2.0-85103855955,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,Hong Kong
2-s2.0-85103844898,107,"Topic0_Sub_107: water, flood, water quality, groundwater, sup, river, qualit",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,China
2-s2.0-85103798481,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85103796556,130,"Topic0_Sub_130: fracture, osteoporosis, patient, bone, knee, implant, image,",0.1,Europe,pre_chatgpt,2021-04-01,Sweden
2-s2.0-85103478303,125,"Topic0_Sub_125: project, construction, construction project, cost, building,",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,India
2-s2.0-85103198607,103,"AI Law, Ethics & Human Rights",0.95,Europe,pre_chatgpt,2021-04-01,Lithuania
2-s2.0-85102964044,4,Sentiment & Emotion Analysis,0.3,North America,pre_chatgpt,2021-04-01,Canada
2-s2.0-85102926702,106,"Topic0_Sub_106: green, environmental, energy, esg, sustainable, sustainabili",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,India
2-s2.0-85102865751,-1,,,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85102833116,-1,,,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85102256399,158,"Topic0_Sub_158: pipe, leak, pipeline, leakage, water, sewer, failure, networ",0.1,Africa & Middle East,pre_chatgpt,2021-04-01,Iraq
2-s2.0-85101844290,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,Japan
2-s2.0-85101822911,107,"Topic0_Sub_107: water, flood, water quality, groundwater, sup, river, qualit",0.1,Europe,pre_chatgpt,2021-04-01,Portugal
2-s2.0-85101806933,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85101742680,124,AI Research Landscape (Bibliometrics),0.5,Asia-Pacific,pre_chatgpt,2021-04-01,China
2-s2.0-85101613706,-1,,,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85101502423,121,"Topic0_Sub_121: process, machining, manufacturing, parameter, laser, printin",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,China
2-s2.0-85101493437,105,"Topic0_Sub_105: employee, chain, supply chain, supply, job, organizational, ",0.1,Europe,pre_chatgpt,2021-04-01,Germany
2-s2.0-85101239430,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,China
2-s2.0-85101184962,-1,,,Europe,pre_chatgpt,2021-04-01,United Kingdom
2-s2.0-85100786700,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85100773707,125,"Topic0_Sub_125: project, construction, construction project, cost, building,",0.1,Europe,pre_chatgpt,2021-04-01,Turkey
2-s2.0-85100725061,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85100682853,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Europe,pre_chatgpt,2021-04-01,Germany
2-s2.0-85100651390,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85100578379,-1,,,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85100217299,107,"Topic0_Sub_107: water, flood, water quality, groundwater, sup, river, qualit",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,South Korea
2-s2.0-85100096737,107,"Topic0_Sub_107: water, flood, water quality, groundwater, sup, river, qualit",0.1,Africa & Middle East,pre_chatgpt,2021-04-01,Iran
2-s2.0-85100000551,-1,,,Europe,pre_chatgpt,2021-04-01,Norway
2-s2.0-85099975507,7,AI in Neurodevelopmental Diagnosis,0.2,Africa & Middle East,pre_chatgpt,2021-04-01,Saudi Arabia
2-s2.0-85099945728,-1,,,Europe,pre_chatgpt,2021-04-01,Poland
2-s2.0-85099629695,179,"Topic0_Sub_179: bike, bike sharing, sharing, bicycle, shared, urban, sharing",0.1,Africa & Middle East,pre_chatgpt,2021-04-01,Morocco
2-s2.0-85099581102,-1,,,Africa & Middle East,pre_chatgpt,2021-04-01,Kuwait
2-s2.0-85099555347,-1,,,Europe,pre_chatgpt,2021-04-01,United Kingdom
2-s2.0-85099553088,114,Generative AI & Creative Ethics,0.65,Europe,pre_chatgpt,2021-04-01,United Kingdom
2-s2.0-85099548059,112,"Topic0_Sub_112: energy, power, solar, building, consumption, electricity, gr",0.1,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85099520140,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,China
2-s2.0-85099459520,-1,,,Asia-Pacific,pre_chatgpt,2021-04-01,China
2-s2.0-85099449186,118,"Topic0_Sub_118: concrete, strength, compressive, compressive strength, cemen",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,Australia
2-s2.0-85099188217,108,"Topic0_Sub_108: medical, healthcare, health, care, patient, medicine, clinic",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,South Korea
2-s2.0-85098991967,-1,,,Europe,pre_chatgpt,2021-04-01,France
2-s2.0-85098961436,-1,,,Asia-Pacific,pre_chatgpt,2021-04-01,China
2-s2.0-85098885642,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85098883813,150,"Topic0_Sub_150: waste, waste management, solid waste, solid, management, was",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,South Korea
2-s2.0-85098856913,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85098747207,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,pre_chatgpt,2021-04-01,Taiwan
2-s2.0-85098708944,131,"Topic0_Sub_131: urban, street, city, space, vitality, land, spatial, neighbo",0.1,North America,pre_chatgpt,2021-04-01,United States
2-s2.0-85098090687,154,"Topic0_Sub_154: mental, mental health, health, psychotherapy, therapy, inter",0.1,Europe,pre_chatgpt,2021-04-01,United Kingdom
2-s2.0-85098003719,-1,,,North America,pre_chatgpt,2021-04-01,Canada
