id	label	weight
6860	Universidad Peruana Los Andes	2
6861	Universidad Andina Néstor Cáceres Velásquez	2
6862	Addenbrooke's Hospital	2
6863	Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College	2
6864	Complexity Science Hub Vienna	2
6865	Mass General Brigham	2
6866	SKKU Advanced Institute of Nano Technology	2
6867	Hamad Bin Khalifa University, College of Islamic Studies	2
6868	International University of Japan	2
6869	Longwood University	2
6870	Pembroke College	2
6871	Global Labor Organization	2
6872	Sant Longowal Institute of Engineering and Technology	2
6873	Vaish College of Engineering	2
6874	Batangas State University	2
6875	Namseoul University	2
6876	Faculty of Specific Education	2
6877	Queen's Medical Centre	2
6878	SUNY New Paltz	2
6879	Indonesia Palm Oil Strategic Studies (IPOSS)	2
6880	Universitas Udayana	2
6881	Donaghey College of Science, Technology, Engineering, and Mathematics	2
6882	Korea Institute of Energy Technology	2
6883	College of Pharmacy, Qatar University	2
6884	St. Vincent Pallotti College of Engineering & Technology	2
6885	Wachemo University	2
6886	Faculty of Physical Therapy	2
6887	Universitas Sam Ratulangi	2
6888	CBP Nonprofit (a Spine Research Foundation)	2
6889	K J Somaiya Institute of Technology	2
6890	ISG - Instituto Superior de Gestão	2
6891	Munich Re	2
6892	Siddhartha Academy of Higher Education	2
6893	Pancasila University	2
6894	Universitas Pembangunan Nasional “Veteran” Yogyakarta	2
6895	Lancaster University Management School	2
6896	Fundacentro	2
6897	International University of Sarajevo	2
6898	Sanming University	2
6899	International University of Health and Welfare	2
6900	Heriot-Watt University, Dubai Campus	2
6901	University of Houston-Victoria	2
6902	Instituto Nacional de Cancer	2
6903	DRDO Combat Vehicles Research and Development Establishment	2
6904	Ege University Medical School	2
6905	Private Practice	2
6906	École Normale Supèrieure d'Enseignement Technologique de Skikda	2
6907	St Antony's College University of Oxford	2
6908	Instytut Chemii Bioorganicznej Polskiej Akademii Nauk	2
6909	Embrapa Agricultura Digital	2
6910	Deemed to be University	2
6911	Asia-Pacific Typhoon Collaborative Research Center	2
6912	Institute of Water Problems of the Russian Academy of Sciences	2
6913	Istituto Nazionale Di Statistica, Rome	2
6914	Department of Pathology and Pathophysiology	2
6915	IHE Delft Institute for Water Education	2
6916	Zhejiang Hospital	2
6917	Xinjiang Academy of Animal Science	2
6918	Stockton University	2
6919	Kyoto Tachibana University	2
6920	The Digital Dynamics Laboratory at CLI	2
6921	School of Agriculture	2
6922	Shaheed Zulfikar Ali Bhutto Institute of Science and Technology, Islamabad	2
6923	Center for Spatial Data Science	2
6924	Kurukshetra University	2
6925	Amity University Punjab	2
6926	Moi University	2
6927	Hochschule für Gesundheit Bochum	2
6928	Yessenov University	2
6929	Vignana Bharathi Institute of Technology	2
6930	Instituto de Investigación Sanitaria de Castilla-La Mancha (IDISCAM)	2
6931	Fraunhofer Institute for Manufacturing Engineering and Automation IPA	2
6932	Instituto Nacional de Saúde Dr. Ricardo Jorge	2
6933	University of South Florida St. Petersburg	2
6934	Qingdao City University	2
6935	Umm Al Quwain University	2
6936	University of Wah	2
6937	Dr. S. P. Mukherjee International Institute of Information Technology - Naya Raipur	2
6938	ESCP Business School	2
6939	Agricultural Bank of China	2
6940	Indian Institute of Engineering Science and Technology, Shibpur	2
6941	South Dakota State University	2
6942	Hospital de La Santa Creu I Sant Pau	2
6943	College of Agricultural Sciences	2
6944	Tianjin Foreign Studies University	2
6945	MBS School of Business	2
6946	Université du Québec à Chicoutimi	2
6947	UC Merced	2
6948	Pamukkale Üniversitesi	2
6949	Jiangsu Second Normal University	2
6950	K2 The Swedish Knowledge Centre for Public Transport	2
6951	Konan Women's University	2
6952	Ministry of Health of People's Republic of China	2
6953	University of Leicester School of Business	2
6954	Advanced Micro Devices (China) Co. Ltd.	2
6955	Volgograd branch of the PRUE G.V. Plekhanov	2
6956	Fundacao Universidade Federal do Vale do Sao Francisco	2
6957	Zhejiang Academy of Agricultural Sciences	2
6958	RV University	2
6959	Peking University International Hospital	2
6960	Quest International University Perak (QIUP)	2
6961	DRDO Advanced Systems Laboratory	2
6962	Sir Syed University of Engineering and Technology	2
6963	Wallaga University	2
6964	Lindenwood University	2
6965	Pearl River Water Resources Commission	2
6966	Algebra Bernays University	2
6967	Centro de Desarrollo Urbano Sustentable	2
6968	Renji Hospital	2
6969	Geological Survey Institute of Inner Mongolia Autonomous Region	2
6970	Hospital General Universitario Gregorio Marañón	2
6971	Manipal School of Life Sciences	2
6972	Universitätsklinikum Jena und Medizinische Fakultät	2
6973	Neurophysiology Research Center	2
6974	Nippon Telegraph and Telephone Corporation	2
6975	Biruni Üniversitesi	2
6976	Power China Beijing Engineering Corporation Limited	2
6977	Istituto di Fisiologia Clinica del CNR	2
6978	Instituto Agronomico de Campinas	2
6979	Chongqing Second Normal University	2
6980	Faculty of Management, Law and Social Sciences	2
6981	Park College of Technology	2
6982	Wuhan College	2
6983	University of Virginia School of Medicine	2
6984	School of Science	2
6985	SUNY Cortland	2
6986	Huanggang Normal University	2
6987	HKUST Business School	2
6988	Faculty of Medicine of Sfax	2
6989	Russells Hall Hospital	2
6990	Claremont McKenna College	2
6991	Chongqing Traditional Chinese Medicine Hospital	2
6992	Brandeis University	2
6993	The Second People’s Hospital of Guiyang	2
6994	Kazakh National Women‘s Teacher Training University	2
6995	Xiangjiang Laboratory	2
6996	Beijing Climate Centre	2
6997	SIVOTEC Analytics	2
6998	ORTEC	2
6999	Pittsburg State University	2
7000	International Institute for Nanotechnology	2
7001	Direction des affaires sanitaires et sociales de la Nouvelle-Calédonie	2
7002	Jeonbuk National University Hospital	2
7003	Jeonbuk National University, School of Medicine	2
7004	Equipes Traitement de l'Information et Systèmes	2
7005	Maladies Infectieuses et Vecteurs : Écologie, Génétique, Évolution et Contrôle	2
7006	Fondazione Poliambulanza Istituto Ospedaliero	2
7007	Hopital Avicenne	2
7008	Key Laboratory of Clinical In Vitro Diagnostic Techniques of Zhejiang Province	2
7009	CRMEF Casablanca-Settat	2
7010	Universidad Juárez Autónoma de Tabasco	2
7011	Institute for Health, Health Care Policy and Aging Research	2
7012	University of Dallas	2
7013	Madhyanchal Professional University	2
7014	Kronikgune Institute for Health Services Research	2
7015	University of Swabi	2
7016	Maine College of Engineering and Computing	2
7017	Chiayi Christian Hospital	2
7018	AT&T Inc.	2
7019	Catholic University of Croatia	2
7020	The State Key Laboratory for Diagnosis and Treatment of Infectious Diseases	2
7021	Helmholtz Instituut	2
7022	Universitas Singaperbangsa Karawang	2
7023	K. Zhubanov Aktobe Regional University	2
7024	Weill Cornell Institute of Geriatric Psychiatry	2
7025	Lingnan Normal University	2
7026	Africa University	2
7027	The Gandhigram Rural Institute	2
7028	Hofstra University	2
7029	Toho University Medical Center Sakura Hospital	2
7030	Tashenev University	2
7031	Norsk institutt for luftforskning	2
7032	IMI Bhubaneswar	2
7033	Pak-Austria Fachhochschule: Institute of Applied Sciences and Technology	2
7034	Beaumont Research Institute	2
7035	Universität Gießen Fachbereich Medizin	2
7036	Dubai Health	2
7037	IPOSS	2
7038	International Institute for Management Development, Lausanne	2
7039	Fr. C. Rodrigues Institute of Technology	2
7040	V. A. Trapeznikov Institute of Control Sciences, Russian Academy of Sciences	2
7041	Westminster Business School	2
7042	Faculty of Economics, Business and Tourism, University of Split	2
7043	Shenzhen Key Laboratory of Urban Planning and Decision Making	2
7044	Islamic University of Gaza	2
7045	Central Building Research Institute India	2
7046	Centre de Recherche Epidémiologiques et Bio Statistiques de Sorbonne Paris Cité (CRESS)	2
7047	College of Computer Sciences and Information Technology, University of Anbar	2
7048	Department of Hydro and Renewable Energy	2
7049	Graduate School of Business	2
7050	Rajarshi Shahu College of Engineering	2
7051	Istituto Dei Sistemi Complessi, Rome	2
7052	First People's Hospital of Foshan	2
7053	Istituto Neurologico Mediterraneo Neuromed, Pozzilli	2
7054	Midwestern University Glendale	2
7055	Hospital Beatriz Ângelo	2
7056	Hospital da Luz Learning Health	2
7057	Jiangsu Key Laboratory of Urban ITS	2
7058	Instituto Federal de Educação, Ciência e Tecnologia Fluminense – IFFluminense	2
7059	Maanmittauslaitos	2
7060	Rajamangala University of Technology Thanyaburi (RMUTT)	2
7061	Tokai University	2
7062	Musashi University	2
7063	Universitat Internacional de Catalunya	2
7064	SUNY Upstate Medical University	2
7065	Baikal State University	2
7066	University of Life Sciences in Lublin	2
7067	Kano University of Science and Technology	2
7068	National Institute of Science Education and Research	2
7069	Technische Hochschule Ingolstadt	2
7070	Daqing Oilfield Company Limited	2
7071	Spotify AB	2
7072	Universidade Autónoma de Lisboa Luís de Camões	2
7073	Mediplex Sejong Hospital	2
7074	UCL Knowledge Lab	2
7075	Research Center of Neurology	2
7076	Zhejiang College of Security Technology	2
7077	Indiana University School of Medicine-Bloomington	2
7078	Weldon School of Biomedical Engineering	2
7079	Meir Medical Center	2
7080	University of Michigan Law School	2
7081	Pokhara University	2
7082	Edson College of Nursing and Health Innovation	2
7083	Rothamsted Research	2
7084	State Environmental Protection Key Laboratory of Sources and Control of Air Pollution Complex	2
7085	Capital University	2
7086	Port Said University	2
7087	Terna Engineering College	2
7088	Institut Polytechnique de Paris	2
7089	Universidade da Regiao de Joinville	2
7090	Gulf College, Muscat	2
7091	IRCCS Centro San Giovanni di Dio Fatebenefratelli	2
7092	Alabama A and M University	2
7093	Infosys Technologies Limited India	2
7094	CAS Center for Excellence & Innovation in Tibetan Plateau Earth System Sciences	2
7095	Western Illinois University	2
7096	CUHK Business School	2
7097	Bessemer Trust	2
7098	University of Wyoming College of Business	2
7099	Soonchunhyang University, College of Medicine	2
7100	Universidad Nacional Santiago Antúnez de Mayolo	2
7101	Universidad Santo Tomas, Santiago	2
7102	Defence Research and Development Organisation India	2
7103	Nippon Institute of Technology	2
7104	Middlebury Institute of International Studies at Monterey	2
7105	SZABIST	2
7106	St. Ambrose University	2
7107	Virginia Military Institute	2
7108	Réseaux Innovation Territoires et Mondialisation	2
7109	Japanese Red Cross Otsu Hospital	2
7110	Odessa National Medical University	2
7111	Eulji University, School of Medicine	2
7112	Universitas Trisakti	2
7113	Hanyang University Guri Hospital	2
7114	Hohai University Changzhou	2
7115	Nong Lam University, Ho Chi Minh City	2
7116	Gongli Hospital of Shanghai Pudong New Area	2
7117	Duale Hochschule Baden-Württemberg	2
7118	EnLiSense LLC	2
7119	Utah Department of Health	2
7120	Peter B. Gustavson School of Business	2
7121	D Y Patil University, Navi Mumbai	2
7122	Sant Gadge Baba Amravati University	2
7123	Islamic Azad University, Kazerun Branch	2
7124	Academy of the Police Force in Bratislava	2
7125	Lehigh Business	2
7126	Chiang Mai Rajabhat University	2
7127	Medical Genetics Research Center	2
7128	UCF College of Medicine	2
7129	Jake Jabs College of Business & Entrepreneurship	2
7130	Karatay Üniversitesi	2
7131	Trinity College of Arts & Sciences	2
7132	Institut Scientifique	2
7133	School of Information Sciences	2
7134	Clemson University School of Nursing	2
7135	UNESCO Chair in Bioethics	2
7136	The British Library	2
7137	Kyorin University Faculty of Medicine	2
7138	Universidade de Passo Fundo	2
7139	Faculdade de Direito do Sul de Minas (FDSM)	2
7140	Different Angles Ltd.	2
7141	Marketing	2
7142	K.S.R. College of Engineering	2
7143	International Institute of Organisational Psychological Medicine	2
7144	L'Hôpital d'Ottawa	2
7145	Alagappa Chettiar Government College of Engineering and Technology	2
7146	Sarawak General Hospital	2
7147	Technological University of the Philippines	2
7148	Shivaji College	2
7149	Coastal Carolina University	2
7150	China Railway Materials Tianjin Company Limited	2
7151	Amrita Institute of Medical Sciences India	2
7152	Universitas Jenderal Soedirman	2
7153	Changshu No.1 People's Hospital	2
7154	Université d’Alger 3	2
7155	Hamdan Bin Mohammed Smart University	2
7156	Danube Delta National Institute for Research and Development, Tulcea	2
7157	Faculté des Sciences Juridiques, Economiques et Sociales Souissi	2
7158	Carle Illinois College of Medicine	2
7159	Blue Marble Space Institute of Science	2
7160	Collaborative Innovation Center for Cancer Medicine	2
7161	Istituto Nazionale di Ricerca Metrologica	2
7162	Veterans General Hospital-Kaohsiung Taiwan	2
7163	Universidad Peruana de Ciencias Aplicadas	2
7164	Hospital Geral de Rio de Janeiro	2
7165	School of Public Health, Zanjan University of Medical Sciences (ZUMS)	2
7166	Rama Devi Women's University	2
7167	Space Telescope Science Institute	2
7168	CSIC - Museo Nacional de Ciencias Naturales (MNCN)	2
7169	National Board of Medical Examiners, Philadelphia	2
7170	Centro Nacional de Investigación sobre la Evolución Humana (CENIEH)	2
7171	Pusan National University Hospital	2
7172	Jaipuria Institute of Management, Ghaziabad	2
7173	Benha University	2
7174	Yale Cancer Center	2
7175	Chung Shan Medical University Hospital	2
7176	Rockhurst University	2
7177	Oxford Suzhou Centre for Advanced Research	2
7178	Hochschule Reutlingen	2
7179	University of Richmond	2
7180	Instituto de Engenharia Electrónica e Telemática de Aveiro	2
7181	St James's Hospital	2
7182	Centro de Investigação em Desporto, Saúde e Desenvolvimento Humano	2
7183	Instituto Politécnico da Guarda	2
7184	Politécnico de Portalegre	2
7185	Instituto Superior de Ciencias Educativas	2
7186	Richard A. Miner School of Computer & Information Sciences	2
7187	Tilburg Institute for Law, Technology, and Society	2
7188	University of Otago, Christchurch	2
7189	Petro Mohyla Black Sea National University	2
7190	Academy of Applied Studies Belgrade	2
